senta	gismu   	-set-		      	x_1 es una capa/estrato (forma) de material x_2 en estructura/compuesto x_3	Ver también {snuji},  {jbini},  {bitmu},  {sruri}.
senva	gismu   	-sev-   	-sne-	      	x_1 sueña/ensueña con/sobre/acerca de x_2
sepli	gismu   	-sep-   	-sei-	      	x_1 está apartado/separado de x_2, por partición/pared/abismo/brecha/intervalo/medio x_3	Ver también {bitmu},  {snuji},  {senta}.
serti	gismu   	-ser-		      	x_1 es una escalera para subir estructura x_2 con escalones x_3
setca	gismu   	-se'a-		      	x_1 mete/inserta/embute/vierte x_2 en x_3	Ver también {sakci},  {punji},  {tisna}.
sevzi	gismu   	-sez-   	-se'i-	      	x_1 es el ego/yo/sí mismo de x_2
sfani	gismu			      	x_1 es una mosca de especie/raza x_2
sfasa	gismu   	-sfa-		      	x_1 castiga a x_2 por acción/estado x_3 con castigo x_4	Ver también {cnemu}.
sfofa	gismu   	-sfo-		      	x_1 es un sofá/sillón
sfubu	gismu   	-sub-   	-su'u-	      	x_1 se zambulle/sumerge hacia x_2 desde x_3	Ver también {farlu}.
siclu	gismu   	-sil-		      	x_1 silba/hace sonido sibilante x_2
sicni	gismu   	-si'i-		      	x_1 es una moneda/ficha/cospel/token emitida por x_2 con valor x_3
sicpi	experimental gismu			      	x_1 es una cantidad de lluvia/llovizna/precipitación líquida de material/composición x2	{bratu}, {snime}, {carvi}
sidbo	gismu   	-sib-   	-si'o-	      	x_1 es una idea/concepto/pensamiento sobre x_2 por pensador x_3
sidju	gismu   	-dju-		      	x_1 ayuda/asiste a x_2 para hacer/lograr/mantener evento/actividad x_3
sigja	gismu   	-sig-		      	x_1 es un cigarro de origen x_2
silka	gismu   	-sik-		      	x_1 es una cantidad de seda producida por x_2
silna	gismu			      	x_1 es una cantidad de sal de origen x_2 de composición x_3
simlu	gismu   	-mlu-		      	x_1 parece/aparenta tener propiedad x_2 según observador x_3 bajo condiciones x_4
simsa	gismu   	-smi-		      	x_1 es similar/parecido/se asemeja/se parece a x_2 en propiedad/cantidad x_3	Ver también {frica},  {dunli}.
simxu	gismu   	-sim-   	-si'u-	      	x_1 mutuamente/recíprocamente son/hacen x_2 (evento)
since	gismu			      	x_1 es una víbora/serpiente de especie/raza x_2
sinma	gismu   	-si'a-		      	x_1 estima/respeta/venera a x_2	Ver también {salci}.
sinso	gismu			      	x_1 es el seno trigonométrico de ángulo x_2	Ver también {tanjo}.
sinxa	gismu   	-sni-		      	x_1 es un signo/símbolo/señal de x_2 para observador x_3 con significado/intención x_4	Ver también {lerfu},  {tcita}.
sipna	gismu   	-sip-		      	x_1 duerme	Ver también {cikna},  {sanji}.
sirji	gismu   	-sir-		      	x_1 es un segmento/intervalo/linea derecho/directo entre x_2 y x_3
sirxo	gismu   	-six-		      	x_1 refleja cultura/nacionalidad/idioma sirio en aspecto x_2
sisku	gismu   	-sis-		      	x_1 busca x_2 en/entre x_3	Ver también {mipri}.
sisti	gismu   	-sti-		      	x_1 se para/detiene/cesa en actividad/proceso/estado x_2
sitna	gismu   	-sit-		      	x_1 cita a fuente x_2 con información x_3
sivni	gismu   	-siv-		      	x_1 es privado/personal/no público de x_2
skaci	gismu			      	x_1 es una falda/pollera/sayo/vestido (prenda de vestir) de material x_2
skami	gismu   	-sam-		      	x_1 es una computadora/ordenador para función x_2
skapi	gismu   	-kap-		      	x_1 es una piel/cuero de x_2	Ver también {pilka},  {calku}.
skari	gismu   	-ska-		      	x_1 es de color x_2 percibido por x_3 bajo condiciones x_4
skicu	gismu   	-ski-		      	x_1 describe/cuenta sobre x_2 a x_3 con descripción x_4
skiji	gismu   	-sij-		      	x_1 es un esquí/patín/deslizador para superficie x_2 soportando esquiador/patinador/trineo/carga x_3
skina	gismu   	-kin-		      	x_1 es un filme/vista cinematografica/película sobre x_2 hecho por x_3 para audiencia x_4
skori	gismu   	-sko-		      	x_1 es una soga/cuerda/cable (forma) de material x_2
skoto	gismu   	-kot-   	-ko'o-	      	x_1 refleja cultura/nacionalidad/idioma escocés/gaélico/celta en aspecto x_2
skuro	gismu   	-ku'o-		      	x_1 es una ranura/trinchera/surco/canal en objeto/superficie x_2
slabu	gismu   	-sau-		      	x_1 es viejo/conocido/familiar para x_2 en propiedad/aspecto x_3 según estándar x_4	Ver también {cnino}.
slaka	gismu			      	x_1 es una sílaba de palabra x_2 en idioma x_3
slami	gismu			      	x_1 es una cantidad de ácido de composición x_2
slanu	gismu			      	x_1 es un cilindro (forma) de material x_2
slari	gismu   	-sar-		      	x_1 es agrio para x_2
slasi	gismu   	-las-		      	x_1 es una cantidad de plástico/polímero de composición x_2
sligu	gismu   	-lig-		      	x_1 es sólido de composición/material x_2, bajo condiciones x_3	Ver también {litki},  {gapci}.
slilu	gismu   	-sli-		      	x_1 oscila con frequencia x_2 pasando por conjunto/secuencia de estados x_3	Ver también {dikni},  {rilti},  {morna}.
sliri	gismu			      	x_1 es una cantidad de azufre (S)
slovo	gismu   	-lov-   	-lo'o-	      	x_1 refleja cultura/nacionalidad/idioma eslavo en aspecto x_2	Ver también {rusko},  {vukro}.
sluji	gismu   	-slu-		      	x_1 es un músculo (parte del cuerpo) que controla x_2, de cuerpo x_3
sluni	gismu			      	x_1 es una cantidad de cebolla de tipo/cultivo x_2
smacu	gismu			      	x_1 es un ratón de especie/raza x_2	Ver también {ratcu}.
smadi	gismu			      	x_1 adivina/conjetura/supone que x_2 (du'u) es cierto acerca de x_3
smaji	gismu   	-sma-		      	x_1 está en silencio/callado en punto de observación x_2 según estándar x_3	Ver también {cladu}.
smani	gismu			      	x_1 es un mono/simio/chimpancé de especie/raza x_2
smoka	gismu   	-smo-		      	x_1 es un calcetín/media/soquete (prenda de vestir) de material x_2
smuci	gismu   	-muc-		      	x_1 es una cuchara/cucharón para uso x_2, hecho de material x_3
smuni	gismu   	-mun-   	-smu-	      	x_1 es un significado/interpretación de x_2
snada	gismu   	-sad-		      	x_1 logra/tiene éxito/consigue que ocurra x_2 como resultado de esfuerzo/intento x_3	Ver también {troci}.
snanu	gismu   	-nan-		      	x_1 esta al sur/meridional de x_2 según marco de referencia x_3	Ver también {berti},  {stuna},  {stici}.
snidu	gismu   	-nid-		      	x_1 dura x_2 segundos (1 por defecto) según estándar x_3
snime	gismu   	-si'e-		      	x_1 es una cantidad/extensión de nieve
snipa	gismu   	-nip-		      	x_1 es pegajoso/pegadizo/se adhiere/pega a x_2
snuji	gismu   	-nuj-		      	x_1 es un sandwich/emparedado/bocadillo de x_2 entre x_3	Ver también {senta},  {jbini},  {bitmu},  {sruri}.
snura	gismu   	-nur-   	-nu'a-	      	x_1 está seguro/protegido/a resguardo/a salvo de amenaza/peligro x_2
snuti	gismu   	-nut-		      	x_1 (evento) es accidental/no intencional por parte de x_2
sobde	gismu   	-sob-   	-so'e-	      	x_1 es una cantidad de soja (grano) de especie/variedad x_2
sodna	gismu			      	x_1 es una cantidad de metal alcalino (litio/potasio/cesio)
sodva	gismu   	-sod-		      	x_1 es una cantidad de soda/gaseosa de sabor/marca x_2
softo	gismu   	-sof-		      	x_1 refleja cultura/nacionalidad/idioma soviético en aspecto x_2	Ver también {rusko},  {vukro},  {slovo}.
solji	gismu   	-slo-		      	x_1 es una cantidad de oro (Au)
solri	gismu   	-sol-		      	x_1 es el sol del planeta x_2 (la tierra por defecto) de raza x_3	Ver también {terdi},  {tarci}.
sombo	gismu   	-som-   	-so'o-	      	x_1 siembra/planta semillas x_2 en suelo/tierra x_3	Ver también {crepu}.
sonci	gismu   	-son-   	-soi-	      	x_1 es un soldado/guerrero de ejercito x_2
sorcu	gismu   	-soc-   	-sro-	      	x_1 es un depósito/acumulación/reserva/surtido de materiales x_2 en contenedor x_3
sorgu	gismu   	-sog-		      	x_1 es una cantidad de sorgo (grano) de especie/variedad x_2
sovda	gismu   	-sov-   	-so'a-	      	x_1 es un huevo de organismo/madre x_2	Ver también {tarbi}.
spaji	gismu   	-paj-		      	x_1 (evento) sorprende a x_2
spali	gismu			      	x_1 lustra/pule/saca brillo a objeto/superficie x_2 con pomada x_3 usando herramienta x_4
spano	gismu   	-san-		      	x_1 refleja cultura/nacionalidad/idioma español en aspecto x_2	Ver también {xispo}.
spati	gismu   	-spa-		      	x_1 es una planta/vegetal de especie/variedad x_2
speni	gismu   	-spe-		      	x_1 es cónyuge/esposo/esposa/marido/mujer de x_2 por lazo/relación/ley/costumbre/tradición x_3
spisa	gismu   	-spi-		      	x_1 es un pedazo/porción/fragmento/trozo de x_2	Ver también {pagbu}.
spita	gismu			      	x_1 es un hospital en localidad x_2 para pacientes x_3 con mal/condición x_4
spofu	gismu   	-pof-   	-po'u-	      	x_1 está roto/inoperable/estropeado/no funciona en propiedad/aspecto x_2	Ver también {kanro}.
spoja	gismu   	-poj-   	-po'a-	      	x_1 explota/estalla en pedazos/energía x_2	Ver también {porpi}.
spuda	gismu   	-spu-		      	x_1 responde/contesta a persona/objeto/evento/situación x_2 con respuesta x_3	Ver también {danfu},  {frati}.
sputu	gismu   	-put-   	-pu'u-	      	x_1 escupe/esputa x_2 desde x_3 hacia x_4	Ver también {pinxe},  {jetce},  {kafke},  {vamtu}.
sraji	gismu   	-raj-		      	x_1 es vertical en marco de referencia x_2	Ver también {pinta}.
sraku	gismu   	-rak-		      	x_1 (abrasivo) rasca/erosiona x_2	Ver también {katna},  {mosra},  {plixa}.
sralo	gismu			      	x_1 refleja cultura/nacionalidad/geografía australiana en aspecto x_2
srana	gismu   	-ra'a-		      	x_1 concierne/es relevante a x_2	Ver también {ckini},  {steci}.
srasu	gismu   	-sas-		      	x_1 es una expansión de cesped/pasto/hierba de especie/variedad x_2
srera	gismu   	-sre-		      	x_1 yerra/se equivoca/falla en x_2 (evento), error bajo condiciones x_3 según estándar x_4
srito	gismu			      	x_1 refleja cultura/nacionalidad/idioma sánscrito/védico en aspecto x_2	Ver también {xindo},  {xurdo}.
sruma	gismu   	-ru'a-		      	x_1 supone/asume que x_2 (du'u) es cierto acerca de x_3
sruri	gismu   	-rur-   	-sru-	      	x_1 rodea/circunda a x_2 en dirección/dimensión/plano x_3	Ver también se {nenri},  se {jbini},  {bartu}.
stace	gismu   	-sac-		      	x_1 es sincero/honesto/abierto/franco ante x_2 sobre asunto/hecho x_3	Ver también {tcica}.
stagi	gismu			      	x_1 es un vegetal/parte comestible x_2 de planta x_3
staku	gismu   	-tak-		      	x_1 es una cantidad de cerámica hecha por x_2 de composición x_3 con forma x_4
stali	gismu   	-sta-		      	x_1 queda/permanece en/con x_2	Ver también {canci},  {ralte},  {stodi}.
stani	gismu			      	x_1 es un tallo/tronco de planta/especie x_2	(metafora: apoyo principal)
stapa	gismu   	-tap-		      	x_1 camina/da pasos/anda sobre superficie x_2 usando miembros x_3	Ver también {cadzu}.
stasu	gismu			      	x_1 es una cantidad de sopa/estofado de ingredientes x_2
stati	gismu			      	x_1 tiene talento/aptitud/capacidad/habilidad/destreza innata para ser/hacer x_2	Ver también {jinzi},  {certu},  {rarna}.
steba	gismu   	-seb-		      	x_1 se frustra/siente frustración por x_2 (evento)
steci	gismu   	-tec-   	-te'i-	      	x_1 es especial/específico/particular/especializado de x_2 entre grupo x_3	Ver también {srana},  se {ponse}.
stedu	gismu   	-sed-		      	x_1 es una cabeza (parte del cuerpo) de x_2
stela	gismu   	-tel-		      	x_1 es una cerradura/candado/sello/cerrojo en x_2 con mecanismo x_3
stero	gismu   	-te'o-		      	x_1 es un ángulo sólido de x_2 estereorradianes (1 por defecto) según estándar x_3
stici	gismu   	-sic-		      	x_1 está al oeste/occidental/poniente de x_2 según marco de referencia x_3	Ver también {stuna},  {berti},  {snanu}.
stidi	gismu   	-sid-   	-ti'i-	      	x_1 sugiere/propone/indica x_2 ante audiencia x_3
stika	gismu   	-tik-		      	x_1 (evento) ajusta/cambia x_2 (propiedad) en cantidad/grado x_3	Ver también {cenba},  {galfi},  {binxo},  {zasni}.
stizu	gismu   	-tiz-		      	x_1 es una silla/banco/asiento/sillón
stodi	gismu   	-sto-		      	x_1 es constante/invariante/estable/inmutable en propiedad x_2	Ver también {stali},  {vitno},  {manfo},  {zasni}.
stuna	gismu   	-sun-		      	x_1 esta al este/oriental/levante de x_2 según marco de referencia x_3	Ver también {stici},  {berti},  {snanu}.
stura	gismu   	-tur-   	-su'a-	      	x_1 es una estructura/complejo/organización de x_2 (conjunto/sistema)	Ver también {ganzu},  {morna},  {ciste},  {lujvo},  {greku}.
stuzi	gismu   	-tuz-   	-stu-	      	x_1 es un sitio/lugar/localidad/ubicación de x_2	Ver también {diklo},  {zvati},  {tcini},  {xabju}.
sucta	gismu   	-suc-		      	x_1 es una abstracción/generalización/idealización de x_2 según regla x_3
sudga	gismu   	-sud-		      	x_1 esta seco de líquido x_2	Ver también {cilmo}.
sufti	gismu   	-sfu-		      	x_1 es una pezuña (parte del cuerpo) de x_2
suksa	gismu   	-suk-		      	x_1 es súbito/abrupto/repentino/cambia de repente en punto/estadio x_2 en proceso/propiedad/función x_3 (discontinuidad)
sumji	gismu   	-suj-		      	x_1 es la suma/adición de x_2 mas x_3	Ver también {jmina}.
sumne	gismu			      	x_1 huele/olfatea a x_2	Ver también {panci}.
sumti	gismu   	-sum-   	-su'i-	      	x_1 es un argumento del predicado/función x_2 en posición x_3	Ver también {bridi},  {darlu}.
sunga	gismu   	-sug-		      	x_1 es un ajo de especie/variedad x_2
sunla	gismu   	-sul-		      	x_1 es una cantidad de lana de animal/especie/fuente x_2
surla	gismu   	-sur-		      	x_1 se relaja/descansa haciendo x_2 (evento)	Ver también {tatpi},  {cando},  {vreta}.
sutra	gismu   	-sut-		      	x_1 es rápido/veloz en hacer/realizar x_2 (evento)	Ver también {masno}.
tabno	gismu   	-tab-		      	x_1 es una cantidad de carbón/grafito/diamante (C)
tabra	gismu			      	x_1 es una trompeta/trombón/cuerno/bugle (instrumento musical de viento)
tadji	gismu			      	x_1 (evento) es un método/técnica/manera de hacer x_2 (evento) bajo condiciones x_3	Ver también {ciste},  {pruce}.
tadni	gismu   	-tad-		      	x_1 estudia/es estudiante de x_2	Ver también {cilre},  {ctuca}.
tagji	gismu   	-tag-		      	x_1 es ajustado/apretado en dimensión/dirección x_2 en locus x_3	Ver también {trati},  {jarki},  {kluza}.
talsa	gismu   	-tal-		      	x_1 desafía/reta a x_2 hacer x_3	Ver también {minde}.
tamca	gismu			      	x_1 es un tomate (fruto) de especie/variedad x_2
tamji	gismu   	-taj-		      	x_1 es un pulgar/dedo gordo (parte del cuerpo) de x_2	Ver también {degji}.
tamne	gismu			      	x_1 es primo/prima de x_2 por lazo/relación x_3	Ver también {famti},  {mensi},  {bruna}.
tanbo	gismu   	-ta'o-		      	x_1 es una tabla/tablón/placa (rectángulo largo tridimensional) de material x_2
tance	gismu   	-tac-		      	x_1 es una lengua (parte del cuerpo) de x_2
tanjo	gismu			      	x_1 es la tangente trigonométrica de ángulo x_2	Ver también {sinso}.
tanko	gismu			      	x_1 es una cantidad de tabaco (hoja) de especie/variedad x_2
tanru	gismu   	-tau-		      	x_1 es una metáfora formada con palabras/conceptos x_2 y x_3, con significado x_4 en idioma x_5
tansi	gismu   	-tas-		      	x_1 es una sartén/asadera/recipiente poco profundo para contenido x_2, de material x_3	Ver también {baktu},  {palne},  {palta},  {patxu}.
tanxe	gismu   	-tax-   	-ta'e-	      	x_1 es una caja/cajón/baúl para contenido x_2, de material x_3
tapla	gismu			      	x_1 es una baldosa/mosaico/losa/pieza dura y delgada (forma) de material x_2, forma x_3, espesor x_4	Ver también {bliku},  {kubli},  {karda}.
tarbi	gismu			      	x_1 es un embrión/feto/huevo fertilizado con madre x_2 y padre x_3	Ver también {sovda},  {rorci}.
tarci	gismu   	-tar-		      	x_1 es una estrella con propiedades estelares x_2	Ver también {solri}.
tarla	gismu			      	x_1 es una cantidad de brea/asfalto/alquitrán de origen x_2	Ver también {pesxu},  {snipa}.
tarmi	gismu   	-tam-   	-tai-	      	x_1 es la forma de objeto/abstracción/manifestación x_2	Ver también {morna},  te {marji}.
tarti	gismu   	-tra-		      	x_1 se comporta/se conduce/actúa de manera x_2 (evento) bajo condiciones x_3
taske	gismu			      	x_1 tiene sed de x_2	Ver también {xagji},  {djica},  {nitcu}.
tatpi	gismu   	-ta'i-		      	x_1 se cansa/fatiga/agota por esfuerzo x_2 (evento)	Ver también {surla}.
tatru	gismu   	-tat-		      	x_1 es un pecho/teta/busto/mamaria (parte del cuerpo) de x_2
tavla	gismu   	-tav-   	-ta'a-	      	x_1 habla a x_2 sobre tema x_3 en idioma x_4	Ver también {cusku},  {casnu}.
taxfu	gismu   	-taf-   	-ta'u-	      	x_1 es una prenda/vestimenta/traje para ser vestida por x_2 con propósito x_3
tcaci	gismu   	-cac-		      	x_1 (evento) es una costumbre/hábito de x_2 bajo condiciones x_3
tcadu	gismu   	-tca-		      	x_1 es una ciudad/pueblo/villa/barrio de área metropolitana x_2, en unidad política x_3, sirviendo a región/interior x_4
tcana	gismu			      	x_1 es una parada/estación de sistema de transporte x_2
tcati	gismu			      	x_1 es una cantidad de té/mate/infusión preparado de hojas x_2
tcena	gismu   	-ten-		      	x_1 se extiende/estira/alarga cubriendo extensión x_2 en dimensión x_3 desde extensión relajada x_4	Ver también {kuspe}.
tcica	gismu   	-tic-		      	x_1 engaña/embauca/embuste/miente a x_2 sobre tema x_3 por método/acción x_4	Ver también {stace}.
tcidu	gismu   	-tid-		      	x_1 lee x_2 de medio/superficie/documento x_3	Ver también {ciska}.
tcika	gismu			      	x_1 (horas, {minutos}, {segundos}) es la hora/horario de evento x_2 el día x_3 en lugar x_4
tcila	gismu   	-til-		      	x_1 es un detalle/característica de x_2	Ver también {diklo}.
tcima	gismu   	-tim-   	-ti'a-	      	x_1 es el clima/tiempo/condiciones meteorológicas en lugar/región x_2
tcini	gismu			      	x_1 (estado) es un estado/situación/condición de x_2	Ver también {stuzi},  {zvati}.
tcita	gismu			      	x_1 es una etiqueta de x_2 con información x_3	Ver también {sinxa}.
temci	gismu   	-tem-   	-tei-	      	x_1 es la duración/intervalo de tiempo entre evento x_2 y evento x_3
tenfa	gismu   	-tef-		      	x_1 es la exponencial de base x_2 a la potencia/exponente x_3	Ver también {dugri}.
tengu	gismu   	-teg-   	-te'u-	      	x_1 es una textura de x_2
terdi	gismu   	-ted-		      	x_1 es la tierra/el planeta de raza x_2	Ver también {plini},  {solri}.
terpa	gismu   	-tep-   	-te'a-	      	x_1 teme/tiene miedo/terror a/está asustado de x_2	Ver también {xanka}.
terto	gismu   	-tet-		      	x_1 es un billón (1E12) de x_2 en dimensión/aspecto x_3
tigni	gismu   	-tig-		      	x_1 actúa/realiza acto/actuación x_2 ante audiencia x_3
tikpa	gismu   	-tip-		      	x_1 patea/da patadas a x_2 en x_3 con pie/pata/miembro x_4	Ver también {darxi}.
tilju	gismu   	-tij-		      	x_1 es pesado según estándar x_2	Ver también {linto}.
tinbe	gismu   	-tib-		      	x_1 obedece/cumple orden/comando/regla x_2 hecho por x_3	Ver también {minde}.
tinci	gismu			      	x_1 es una cantidad de estaño (Sn)
tinsa	gismu			      	x_1 es rígido/inflexible/resistente en dirección x_2 contra fuerza x_3 bajo condiciones x_4
tirna	gismu   	-tin-		      	x_1 oye x_2 con ruido de fondo x_3
tirse	gismu   	-tir-		      	x_1 es una cantidad de hierro (Fe)
tirxu	gismu			      	x_1 es un tigre/leopardo/jaguar de especie/raza x_2 con manchas/marcas x_3
tisna	gismu   	-tis-		      	x_1 se llena de x_2	Ver también {setca}, {clugau}.
titla	gismu   	-tit-		      	x_1 es dulce para x_2
tivni	gismu   	-tiv-		      	x_1 transmite programación x_2 por medio/canal x_3 a receptor de televisión x_4
tixnu	gismu   	-tix-   	-ti'u-	      	x_1 es hija de madre/padre x_2 (no necesariamente biológica)	Ver también {bersa},  {panzi}.
toknu	gismu   	-tok-		      	x_1 es un horno para cocer/hornear x_2
toldi	gismu   	-tod-		      	x_1 es una mariposa/polilla de especie/raza x_2
tonga	gismu   	-tog-   	-to'a-	      	x_1 es un tono de frequencia/timbre x_2 de origen x_3
tordu	gismu   	-tor-   	-to'u-	      	x_1 es corto en dimensión/dirección x_2 (la más larga) según estándar x_3	Ver también {clani},  {jarki},  {cinla},  {caxno}.
torni	gismu   	-ton-   	-to'i-	      	x_1 se tuerce/retuerce bajo carga/fuerza/torsión x_2
traji	gismu   	-rai-		      	x_1 es superlativo/extremo en propiedad x_2, el extremo x_3 entre x_4	Ver también {mutce},  {milxe}.
trano	gismu			      	x_1 es una cantidad de nitrógeno/amoniaco/nitratos (N)
trati	gismu			      	x_1 es tenso/tirante en dirección x_2	Ver también {tagji},  {tcena}.
trene	gismu   	-ren-   	-re'e-	      	x_1 es un tren (vehículo) con vagones/unidades x_2, en sistema/ferrocarril x_3, propelido por x_4
tricu	gismu   	-ric-		      	x_1 es un árbol de especie/variedad x_2	Ver también {spati}.
trina	gismu   	-tri-		      	x_1 atrae a x_2 por propiedad/aspecto x_3
trixe	gismu   	-rix-   	-ti'e-	      	x_1 esta atrás/detrás de x_2 que mira hacia x_3	Ver también {crane}.
troci	gismu   	-toc-   	-toi-	      	x_1 trata/intenta/prueba hacer/realizar/que ocurra x_2 por medio de acción/método x_3	Ver también {snada}.
tsali	gismu   	-tsa-		      	x_1 es fuerte/poderoso en propiedad/cualidad x_2 según estándar x_3	Ver también {ruble},  {carmi},  {vlipa}.
tsani	gismu   	-tan-		      	x_1 es una expansión de cielo en lugar x_2; (celestial)	Ver también {gapru}.
tsapi	gismu			      	x_1 es un condimento/especia para dar sabor/efecto x_2
tsiju	gismu   	-tsi-		      	x_1 es una semilla/simiente de organismo x_2 para producir descendencia x_3	Ver también {sovda}.
tsina	gismu   	-sin-		      	x_1 es un escenario/plataforma en x_2 que soporta x_3, hecho de material x_4	Ver también {jubme}.
tubnu	gismu   	-tu'u-		      	x_1 es un tubo/caño/cilindro hueco (forma) de material x_2, con relleno de material x_3
tugni	gismu   	-tug-   	-tu'i-	      	x_1 está de acuerdo/concuerda con x_2 que x_3 (du'u) es cierto sobre asunto x_4	Ver también {sarxe},  {darlu}.
tujli	gismu   	-tuj-		      	x_1 es un tulipán (flor) de especie/variedad x_2
tumla	gismu   	-tum-   	-tu'a-	      	x_1 es un terreno/una parcela/expansión de tierra en localidad x_2	Ver también {tutra}.
tunba	gismu   	-tub-		      	x_1 es hermano/hermana de x_2 por lazo/relación/padres x_3	Ver también {bruna},  {mensi},  {tamne}.
tunka	gismu   	-tuk-		      	x_1 es una cantidad de cobre (Cu)
tunlo	gismu   	-tul-   	-tu'o-	      	x_1 traga/engulle a x_2
tunta	gismu   	-tun-		      	x_1 (objeto puntiagudo) estimula/pincha a x_2
tuple	gismu   	-tup-   	-tu'e-	      	x_1 es una pierna/pata (parte del cuerpo) de x_2
turni	gismu   	-tru-		      	x_1 gobierna/reina/es gobernador/soberano sobre gente/territorio/dominio x_2	Ver también {tutra},  {jecta},  {gugde},  {ponse},  {jitro}.
tutci	gismu   	-tci-		      	x_1 es una herramienta/utensillo usado para hacer x_2	Ver también {cabra},  {minji}.
tutra	gismu   	-tut-		      	x_1 es territorio/dominio/zona/región/espacio perteneciente a/controlado por x_2	Ver también {turni},  {jecta},  {gugde},  {ponse},  {steci},  {tumla}.
vacri	gismu   	-var-		      	x_1 es una cantidad de aire/atmósfera gaseosa de planeta x_2, de composición x_3	Ver también {gapci}.
vajni	gismu   	-vaj-   	-vai-	      	x_1 es importante para x_2 en propiedad/aspecto x_3
valsi	gismu   	-val-   	-vla-	      	x_1 es una palabra/término/vocablo con significado x_2 en idioma x_3
vamji	gismu   	-vam-   	-va'i-	      	x_1 es el valor de x_2 para valuador x_3 para uso/según apreciación x_4	Ver también {jdima},  {vecnu}.
vamtu	gismu   	-vat-		      	x_1 vomita x_2	Ver también {jetce},  {kafke},  {sputu}.
vanbi	gismu   	-vab-		      	x_1 es parte del ambiente/alrededores/contexto/situación de x_2	Ver también {sruri},  {jibni},  {jbini}.
vanci	gismu   	-vac-		      	x_1 es una tarde/víspera de día x_2 en localidad x_3	Ver también {cerni},  {murse}.
vanju	gismu   	-van-		      	x_1 es una cantidad de vino de fruta/uvas x_2	Ver también {jikru}.
vasru	gismu   	-vas-   	-vau-	      	x_1 contiene/incluye/es recipiente/vaso/vasija con contenido x_2; (nenri, jbini)
vasxu	gismu   	-vax-   	-va'u-	      	x_1 respira aire/gas x_2
vecnu	gismu   	-ven-   	-ve'u-	      	x_1 vende bien/servicio x_2 a comprador x_3 por cantidad/precio x_4	Ver también {pleji},  {vamju},  {jdima}.
venfu	gismu   	-vef-		      	x_1 se venga/toma revancha/venganza contra x_2 por ofensa x_3 con venganza x_4	Ver también {sfasa},  {cnemu}.
vensa	gismu   	-ves-		      	x_1 es la primavera/estación de florecimiento del año x_2 en localidad x_3	Ver también {crisa},  {critu},  {dunra}.
verba	gismu   	-ver-   	-ve'a-	      	x_1 es un niño/chico/muchacho/joven de edad x_2 inmaduro según estándar x_3	Ver también {makcu},  {citno},  {panzi},  {nanla},  {nixli},  se {rirni}.
vibna	gismu   	-vib-		      	x_1 es una vagina (parte del cuerpo) de x_2
vidni	gismu			      	x_1 es un monitor/pantalla de video con función x_2	Ver también ve {tivni}.
vidru	gismu   	-vir-		      	x_1 es un virus de especie/raza/propiedad x_2 capaz de infectar a x_3
vifne	gismu   	-vif-		      	x_1 es/está fresco	Ver también {fusra}.
vikmi	gismu   	-vim-   	-vi'i-	      	x_1 excreta desperdicio x_2 de origen x_3 por medios/via x_4
viknu	gismu   	-vik-		      	x_1 es viscoso/espeso bajo condiciones x_2	Ver también {denmi},  {snipa}.
vimcu	gismu   	-vic-   	-vi'u-	      	x_1 sustrae/retira/resta/quita x_2 de x_3 con resultado/resto/dejando/quedando x_4	Ver también {jmina}.
vindu	gismu   	-vid-		      	x_1 es venenoso/tóxico para x_2
vinji	gismu   	-vij-		      	x_1 es un avión/aeroplano/aeronave (vehículo volador) para pasajeros/carga x_2, propelido/impulsado por x_3
vipsi	gismu   	-vip-		      	x_1 es un segundo/vice/subordinado/secundario/asistente/ayudante en aspecto x_2 con principal x_3
virnu	gismu   	-vri-		      	x_1 es valiente/bravo en ser/hacer x_2 (evento) según estándar x_3
viska	gismu   	-vis-   	-vi'a-	      	x_1 ve a x_2 bajo condiciones x_3
vitci	gismu   	-vit-		      	x_1 es irregular/ocasional/intermitente en propiedad/actividad/aspecto x_2	Ver también {dikni}.
vitke	gismu   	-vi'e-		      	x_1 visita a x_2 en lugar/sitio/ocasión/evento x_3
vitno	gismu   	-vi'o-		      	x_1 es permanente/duradero/eterno en propiedad x_2 según estándar x_3	Ver también {zasni},  {stodi},  {cimni}.
vlagi	gismu   	-lag-		      	x_1 es una vulva (parte del cuerpo) de x_2
vlile	gismu   	-vil-		      	x_1 (evento) es violento	Ver también {suksa},  {jursa}.
vlina	gismu			      	x_1 es una alternativa lógica: x_2 (du'u) y/o x_3 (du'u) son ciertos	Ver también {kanxe},  {natfe}.
vlipa	gismu   	-vli-		      	x_1 puede/tiene el poder/potencia/fuerza para hacer x_2 (evento) bajo condiciones x_3	Ver también {tsali},  {jitro}.
vofli	gismu   	-vol-   	-voi-	      	x_1 vuela con medio de propulsión x_2
voksa	gismu   	-vok-   	-vo'a-	      	x_1 es una voz de individuo x_2
volve	experimental gismu			      	x_1 vuelve/regresa/retorna a estado/lugar anterior/original x_2 desde x_3
vorme	gismu   	-vor-   	-vro-	      	x_1 es una puerta/entrada/salida entre x_2 y x_3 de estructura x_4	Ver también {bitmu}.
vraga	gismu   	-vra-		      	x_1 es una palanca (herramienta) para función x_2, con fulcro x_3 y brazo x_4
vreji	gismu   	-rej-   	-vei-	      	x_1 es un registro/grabación de x_2 conservado en medio x_3
